tconst,parentTconst,seasonNumber,episodeNumber
tt28082276,tt28077545,1.0,2.0
tt28082277,tt10577736,3.0,5.0
tt28082280,tt10577736,3.0,6.0
tt28082281,tt1812448,,
tt28082282,tt28077545,1.0,3.0
tt28082285,tt10577736,3.0,7.0
tt28082286,tt28077545,1.0,4.0
tt28082287,tt11896286,,
tt28082290,tt10577736,3.0,8.0
tt28082295,tt0053494,1.0,10979.0
tt28082314,tt0429434,19.0,11.0
tt28082315,tt27328401,,
tt28082316,tt18974452,1.0,4.0
tt28082326,tt27328401,,
tt2808234,tt2566594,1.0,1.0
tt28082348,tt14354984,3.0,5.0
tt28082350,tt11896286,,
tt28082375,tt27328401,,
tt28082380,tt28077790,1.0,1.0
tt28082386,tt27169954,,
tt28082396,tt6227994,5.0,1.0
tt28082398,tt26140644,1.0,12.0
tt28082399,tt6227994,5.0,2.0
tt2808240,tt2566594,1.0,2.0
tt28082400,tt6227994,5.0,3.0
tt28082401,tt6227994,5.0,4.0
tt28082403,tt6227994,5.0,5.0
tt28082405,tt6227994,5.0,6.0
tt28082407,tt6227994,5.0,7.0
tt28082412,tt6227994,5.0,8.0
tt28082417,tt6227994,5.0,9.0
tt28082419,tt6227994,5.0,10.0
tt28082423,tt19860816,1.0,292.0
tt28082424,tt13286356,3.0,36.0
tt28082425,tt6227994,5.0,11.0
tt28082430,tt19860816,1.0,293.0
tt28082435,tt19860816,1.0,294.0
tt28082439,tt6168110,15.0,26.0
tt2808244,tt2566594,1.0,3.0
tt28082443,tt19860816,1.0,295.0
tt28082446,tt27328401,,
tt28082451,tt19860816,1.0,296.0
tt2808246,tt2566594,1.0,4.0
tt28082481,tt11896286,,
tt28082487,tt11896286,,
tt28082493,tt11896286,,
tt28082499,tt27862209,1.0,2.0
tt2808250,tt2566594,1.0,5.0
tt28082502,tt11896286,,
tt28082513,tt11896286,,
tt28082521,tt11896286,,
tt28082530,tt11896286,,
tt28082533,tt11896286,,
tt28082536,tt27400164,1.0,11.0
tt28082539,tt11896286,,
tt2808254,tt2566594,1.0,6.0
tt28082546,tt11896286,,
tt28082555,tt11896286,,
tt28082556,tt0198190,35.0,4.0
tt28082561,tt11896286,,
tt28082570,tt0493199,,
tt2808258,tt2566594,1.0,7.0
tt28082583,tt7657494,7.0,109.0
tt28082596,tt6168110,15.0,27.0
tt2808260,tt2566594,1.0,8.0
tt28082604,tt2609822,1.0,2635.0
tt28082608,tt6884318,1.0,267.0
tt28082610,tt11054662,,
tt28082615,tt2053650,1.0,2965.0
tt28082616,tt6884318,1.0,268.0
tt28082618,tt0498952,1.0,1.0
tt28082619,tt2609822,1.0,2636.0
tt28082621,tt6884318,1.0,269.0
tt28082623,tt2053650,1.0,2966.0
tt28082626,tt2609822,1.0,2637.0
tt28082627,tt2053650,1.0,2967.0
tt28082630,tt2609822,1.0,2638.0
tt28082631,tt2053650,1.0,2968.0
tt28082634,tt2609822,1.0,2639.0
tt28082636,tt2053650,1.0,2969.0
tt28082637,tt4903514,7.0,12.0
tt2808264,tt2566594,1.0,9.0
tt28082641,tt26695490,1.0,8.0
tt28082664,tt25397864,,
tt28082670,tt25397864,,
tt28082685,tt13762504,,
tt28082691,tt13471702,2.0,8.0
tt28082692,tt13471702,2.0,7.0
tt28082702,tt8925242,6.0,120.0
tt28082764,tt28073530,1.0,7.0
tt28082784,tt0054560,2.0,300.0
tt28082789,tt0054560,2.0,301.0
tt28082790,tt28077545,1.0,5.0
tt2808280,tt1583607,4.0,20.0
tt28082801,tt0054560,2.0,302.0
tt28082803,tt0054560,2.0,303.0
tt28082814,tt0329830,41.0,22.0
tt28082815,tt0358835,17.0,1.0
tt28082816,tt0358835,17.0,2.0
tt28082818,tt0358835,17.0,3.0
tt2808282,tt1820166,2.0,10.0
tt28082827,tt0358835,17.0,4.0
tt28082828,tt9483192,,
tt28082831,tt0358835,17.0,5.0
tt28082832,tt26897146,,
tt28082833,tt0056758,,
tt28082848,tt12354444,,
tt28082870,tt13854210,7.0,4.0
tt28082877,tt28080054,1.0,1.0
tt28082894,tt1927826,13.0,87.0
tt28082898,tt16270300,1.0,1.0
tt28082904,tt16231366,,
tt28082907,tt28078792,1.0,1.0
tt28082910,tt16270300,1.0,2.0
tt28082912,tt16270300,1.0,3.0
tt28082915,tt16270300,1.0,4.0
tt28082917,tt16231366,,
tt28082918,tt16270300,1.0,5.0
tt28082919,tt2563482,,
tt28082920,tt0056758,,
tt28082923,tt16270300,1.0,6.0
tt28082924,tt11896286,,
tt28082925,tt16231366,,
tt28082926,tt16270300,1.0,7.0
tt28082929,tt28077545,1.0,6.0
tt28082930,tt11896286,,
tt28082932,tt16270300,1.0,8.0
tt28082935,tt16270300,1.0,9.0
tt28082936,tt0056758,,
tt28082937,tt17494560,1.0,400.0
tt28082938,tt16270300,1.0,10.0
tt28082941,tt16231366,,
tt28082942,tt17494560,1.0,301.0
tt28082944,tt17494560,1.0,302.0
tt28082945,tt16270300,1.0,11.0
tt28082946,tt17494560,1.0,303.0
tt28082947,tt11896286,,
tt28082948,tt17494560,1.0,304.0
tt28082949,tt6258314,34.0,26.0
tt28082950,tt16270300,1.0,12.0
tt28082951,tt17494560,1.0,305.0
tt28082952,tt17494560,1.0,306.0
tt28082953,tt17494560,1.0,307.0
tt28082956,tt17494560,1.0,308.0
tt28082957,tt16231366,,
tt28082958,tt17494560,1.0,309.0
tt28082959,tt17494560,1.0,310.0
tt28082960,tt11896286,,
tt28082961,tt17494560,1.0,311.0
tt28082962,tt17494560,1.0,312.0
tt28082963,tt28077545,1.0,7.0
tt28082964,tt17494560,1.0,313.0
tt28082965,tt17494560,1.0,314.0
tt28082968,tt11896286,,
tt28082969,tt28078792,1.0,2.0
tt28082973,tt16231366,,
tt28082974,tt17494560,1.0,315.0
tt28082975,tt17494560,1.0,316.0
tt28082977,tt17494560,1.0,317.0
tt28082978,tt17494560,1.0,318.0
tt28082979,tt11896286,,
tt28082980,tt17494560,1.0,319.0
tt28082981,tt28077545,1.0,8.0
tt28082982,tt17494560,1.0,320.0
tt28082983,tt17494560,1.0,321.0
tt28082986,tt17494560,1.0,322.0
tt28082987,tt17494560,1.0,323.0
tt28082988,tt17494560,1.0,324.0
tt28082989,tt11896286,,
tt28082992,tt17494560,1.0,325.0
tt28082993,tt17494560,1.0,326.0
tt28082994,tt17494560,1.0,327.0
tt28082996,tt17494560,1.0,328.0
tt28082997,tt17494560,1.0,329.0
tt28082999,tt17494560,1.0,330.0
tt28083000,tt17494560,1.0,331.0
tt28083001,tt28073530,2.0,1.0
tt28083002,tt17494560,1.0,332.0
tt28083003,tt17494560,1.0,333.0
tt28083005,tt17494560,1.0,334.0
tt28083006,tt17494560,1.0,335.0
tt28083009,tt17494560,1.0,336.0
tt28083010,tt17494560,1.0,337.0
tt28083012,tt17494560,1.0,338.0
tt28083013,tt17494560,1.0,339.0
tt28083014,tt28077545,1.0,10.0
tt28083016,tt17494560,1.0,340.0
tt28083017,tt17494560,1.0,341.0
tt28083018,tt17494560,1.0,342.0
tt28083019,tt17494560,1.0,343.0
tt28083020,tt17494560,1.0,344.0
tt28083022,tt17494560,1.0,345.0
tt28083024,tt17494560,1.0,346.0
tt28083025,tt28077545,1.0,11.0
tt28083026,tt17494560,1.0,347.0
tt28083027,tt17494560,1.0,348.0
tt28083029,tt17494560,1.0,349.0
tt28083032,tt17494560,1.0,350.0
tt28083033,tt17494560,1.0,351.0
tt28083036,tt16231366,,
tt28083037,tt17494560,1.0,352.0
tt28083044,tt0056758,,
tt28083053,tt16231366,,
tt28083054,tt0056758,,
tt28083060,tt0056758,,
tt28083073,tt0184090,,
tt28083076,tt21100404,2.0,2.0
tt28083077,tt21100404,2.0,3.0
tt28083079,tt9262082,1.0,1.0
tt28083080,tt21100404,2.0,4.0
tt28083083,tt21100404,2.0,5.0
tt28083084,tt9262082,1.0,2.0
tt28083087,tt9262082,1.0,3.0
tt28083092,tt9262082,1.0,4.0
tt28083094,tt16231366,,
tt28083097,tt9262082,1.0,5.0
tt28083098,tt9262082,1.0,6.0
tt2808310,tt2732044,1.0,7.0
tt28083101,tt9262082,1.0,7.0
tt28083102,tt9262082,1.0,8.0
tt28083105,tt9262082,1.0,9.0
tt28083107,tt9262082,1.0,10.0
tt28083111,tt9262082,1.0,11.0
tt28083114,tt6286304,10.0,24.0
tt28083115,tt9262082,1.0,12.0
tt28083118,tt9262082,1.0,13.0
tt28083119,tt9262082,1.0,14.0
tt28083121,tt22325164,1.0,119.0
tt28083122,tt9262082,1.0,15.0
tt28083123,tt16231366,,
tt28083124,tt9262082,1.0,16.0
tt28083126,tt9262082,1.0,17.0
tt28083130,tt9262082,1.0,18.0
tt28083133,tt16231366,,
tt28083134,tt9262082,1.0,19.0
tt28083140,tt9262082,1.0,20.0
tt28083143,tt16231366,,
tt28083144,tt9262082,1.0,21.0
tt28083146,tt9262082,1.0,22.0
tt28083149,tt21363166,1.0,229.0
tt28083154,tt9262082,1.0,23.0
tt28083155,tt16231366,,
tt28083159,tt9262082,1.0,24.0
tt28083162,tt9262082,1.0,25.0
tt28083163,tt9262082,1.0,26.0
tt28083165,tt9262082,1.0,27.0
tt28083166,tt21100404,2.0,6.0
tt28083168,tt9262082,1.0,28.0
tt28083169,tt21100404,2.0,7.0
tt28083172,tt16231366,,
tt28083173,tt21100404,2.0,8.0
tt28083174,tt9262082,1.0,29.0
tt28083175,tt9262082,1.0,30.0
tt28083178,tt16231366,,
tt28083179,tt9262082,1.0,31.0
tt28083180,tt9262082,1.0,32.0
tt28083183,tt9262082,1.0,33.0
tt28083185,tt9262082,1.0,34.0
tt28083186,tt16231366,,
tt28083189,tt9262082,1.0,35.0
tt28083190,tt27475742,1.0,2.0
tt28083191,tt27475742,1.0,1.0
tt28083192,tt27475742,1.0,3.0
tt28083194,tt27475742,1.0,5.0
tt28083195,tt27475742,1.0,4.0
tt28083197,tt9262082,1.0,36.0
tt28083198,tt9262082,1.0,37.0
tt28083199,tt9262082,1.0,38.0
tt2808320,tt0135733,41.0,32.0
tt28083201,tt9262082,1.0,39.0
tt28083202,tt9262082,1.0,40.0
tt28083204,tt26246084,1.0,86.0
tt28083205,tt9262082,1.0,41.0
tt28083207,tt9262082,1.0,42.0
tt28083208,tt0358835,17.0,6.0
tt28083209,tt9262082,1.0,43.0
tt28083210,tt11896286,,
tt28083211,tt16231366,,
tt28083212,tt0358835,17.0,7.0
tt28083213,tt9262082,1.0,44.0
tt28083214,tt9262082,1.0,45.0
tt28083215,tt0358835,17.0,8.0
tt28083216,tt0056758,,
tt28083217,tt9262082,1.0,46.0
tt28083218,tt0358835,17.0,9.0
tt28083219,tt27480749,1.0,10.0
tt28083221,tt0358835,17.0,10.0
tt28083222,tt11896286,4.0,1.0
tt28083223,tt9262082,1.0,47.0
tt28083224,tt0358835,17.0,11.0
tt28083226,tt16231366,,
tt28083227,tt9262082,1.0,48.0
tt28083229,tt0358835,17.0,12.0
tt28083230,tt9262082,1.0,49.0
tt28083232,tt0358835,17.0,13.0
tt28083233,tt9262082,1.0,50.0
tt28083234,tt11896286,4.0,2.0
tt28083235,tt0358835,17.0,14.0
tt28083236,tt16231366,,
tt28083237,tt0358835,17.0,15.0
tt28083245,tt0056758,,
tt28083247,tt16231366,,
tt28083250,tt2070564,,
tt28083251,tt11896286,,
tt28083254,tt16231366,,
tt28083257,tt0056758,,
tt28083259,tt2810310,,
tt28083260,tt11896286,,
tt28083261,tt16231366,,
tt28083263,tt3777146,,
tt28083264,tt11896286,,
tt28083266,tt21982376,1.0,240.0
tt28083267,tt16231366,,
tt28083275,tt27075385,1.0,18.0
tt28083278,tt11896286,,
tt28083279,tt16231366,,
tt28083280,tt13345328,,
tt28083282,tt16231366,,
tt28083286,tt4119952,,
tt28083288,tt16231366,,
tt28083295,tt13762504,,
tt28083299,tt8477610,,
tt28083313,tt16231366,,
tt28083319,tt26921003,1.0,72.0
tt28083321,tt11896286,,
tt28083326,tt17494560,1.0,353.0
tt28083328,tt17494560,1.0,354.0
tt28083329,tt27908694,1.0,5.0
tt28083332,tt17494560,1.0,355.0
tt28083333,tt11896286,,
tt28083334,tt17494560,1.0,356.0
tt28083335,tt17494560,1.0,357.0
tt28083338,tt17494560,1.0,358.0
tt28083339,tt17494560,1.0,359.0
tt2808334,tt0159881,29.0,140.0
tt28083345,tt11896286,,
tt28083349,tt1520788,,
tt28083352,tt2262795,14.0,13.0
tt28083354,tt20872936,1.0,320.0
tt28083357,tt11896286,,
tt28083358,tt5506886,15.0,23.0
tt2808336,tt0178142,16.0,14.0
tt28083363,tt27908694,1.0,6.0
tt28083364,tt5506886,15.0,24.0
tt28083366,tt27679025,1.0,29.0
tt28083367,tt28075497,,
tt28083368,tt27908694,1.0,7.0
tt28083373,tt17494560,1.0,360.0
tt28083376,tt17494560,1.0,361.0
tt2808338,tt0178142,16.0,15.0
tt28083380,tt17494560,1.0,362.0
tt28083381,tt16588716,3.0,39.0
tt28083382,tt28075497,,
tt28083383,tt27908694,1.0,8.0
tt28083389,tt17494560,1.0,363.0
tt28083390,tt17494560,1.0,364.0
tt28083392,tt17494560,1.0,365.0
tt28083395,tt17494560,1.0,366.0
tt28083399,tt17494560,1.0,367.0
tt2808340,tt0072584,30.0,140.0
tt28083401,tt17494560,1.0,368.0
tt28083402,tt27908694,1.0,9.0
tt28083405,tt17494560,1.0,369.0
tt28083407,tt17494560,1.0,370.0
tt28083409,tt17494560,1.0,371.0
tt28083410,tt17494560,1.0,372.0
tt28083411,tt17494560,1.0,373.0
tt28083412,tt17494560,1.0,374.0
tt28083413,tt17494560,1.0,375.0
tt28083416,tt17494560,1.0,376.0
tt28083417,tt17494560,1.0,377.0
tt28083418,tt17494560,1.0,378.0
tt2808342,tt0178142,16.0,16.0
tt28083420,tt17494560,1.0,379.0
tt28083422,tt17494560,1.0,380.0
tt28083424,tt13977334,9.0,28.0
tt28083425,tt17494560,1.0,381.0
tt28083426,tt17494560,1.0,382.0
tt28083427,tt17494560,1.0,383.0
tt28083429,tt17494560,1.0,384.0
tt28083430,tt17494560,1.0,385.0
tt28083432,tt17494560,1.0,386.0
tt28083434,tt3623990,4.0,6.0
tt28083435,tt17494560,1.0,387.0
tt28083436,tt27908694,1.0,10.0
tt28083437,tt17494560,1.0,388.0
tt28083438,tt17494560,1.0,389.0
tt28083439,tt11896286,,
tt2808344,tt1600194,3.0,21.0
tt28083446,tt28073530,2.0,2.0
tt28083447,tt9625286,8.0,42.0
tt28083448,tt11896286,,
tt28083449,tt9625286,8.0,44.0
tt28083450,tt9625286,8.0,45.0
tt28083451,tt16231366,,
tt28083452,tt9625286,8.0,43.0
tt28083454,tt9625286,8.0,46.0
tt28083457,tt0056758,,
tt28083458,tt16741590,,
tt28083461,tt11896286,,
tt28083466,tt11896286,,
tt28083469,tt9625286,8.0,48.0
tt28083470,tt9625286,8.0,47.0
tt28083471,tt9625286,8.0,49.0
tt28083472,tt27412560,1.0,2.0
tt28083473,tt9625286,8.0,51.0
tt28083474,tt9625286,8.0,50.0
tt28083475,tt27412560,1.0,4.0
tt28083476,tt27412560,1.0,3.0
tt28083477,tt27412560,1.0,5.0
tt28083479,tt27412560,1.0,8.0
tt28083480,tt27412560,1.0,6.0
tt28083481,tt27412560,1.0,7.0
tt28083482,tt27412560,1.0,9.0
tt28083483,tt11896286,,
tt28083487,tt21654760,3.0,3.0
tt28083489,tt27862209,1.0,3.0
tt28083490,tt11896286,,
tt28083491,tt17494560,1.0,390.0
tt28083492,tt17494560,1.0,391.0
tt28083493,tt9625286,8.0,52.0
tt28083494,tt17494560,1.0,392.0
tt28083495,tt9625286,8.0,53.0
tt28083496,tt9625286,8.0,55.0
tt28083497,tt9625286,8.0,56.0
tt28083498,tt9625286,8.0,54.0
tt28083499,tt17494560,1.0,393.0
tt28083500,tt17494560,1.0,394.0
tt28083503,tt17494560,1.0,395.0
tt28083506,tt17494560,1.0,396.0
tt28083507,tt0056758,,
tt28083508,tt17494560,1.0,397.0
tt28083510,tt17494560,1.0,398.0
tt28083512,tt17494560,1.0,399.0
tt28083513,tt11896286,,
tt28083516,tt28021438,,
tt28083518,tt11896286,,
tt28083519,tt0056758,,
tt28083520,tt28021438,,
tt28083524,tt11896286,,
tt28083525,tt28021438,,
tt28083530,tt21210368,,
tt28083538,tt11896286,,
tt28083539,tt14253952,,
tt2808354,tt0177046,1.0,8.0
tt28083542,tt14253952,,
tt28083544,tt13845884,,
tt28083545,tt18252212,,
tt28083546,tt11896286,,
tt28083549,tt27075385,1.0,19.0
tt28083550,tt25503524,1.0,145.0
tt28083551,tt25503524,1.0,146.0
tt28083552,tt25503524,1.0,147.0
tt28083554,tt25503524,1.0,148.0
tt28083555,tt25503524,1.0,149.0
tt28083558,tt25503524,1.0,150.0
tt28083559,tt25503524,1.0,151.0
tt2808356,tt0177046,1.0,9.0
tt28083560,tt25503524,1.0,153.0
tt28083561,tt25503524,1.0,152.0
tt28083562,tt25503524,1.0,154.0
tt28083563,tt25503524,1.0,155.0
tt28083564,tt11896286,,
tt28083566,tt25503524,1.0,156.0
tt28083567,tt22258478,,
tt28083568,tt25503524,1.0,157.0
tt28083569,tt25503524,1.0,158.0
tt28083571,tt25503524,1.0,159.0
tt28083572,tt25503524,1.0,160.0
tt28083573,tt15203152,,
tt28083575,tt25503524,1.0,161.0
tt28083576,tt11896286,,
tt28083577,tt27716462,,
tt28083578,tt25503524,1.0,162.0
tt2808358,tt0177046,1.0,10.0
tt28083580,tt25503524,1.0,163.0
tt28083581,tt27716462,,
tt28083582,tt25503524,1.0,164.0
tt28083584,tt25503524,1.0,165.0
tt28083585,tt25503524,1.0,166.0
tt28083586,tt25503524,1.0,167.0
tt28083587,tt25503524,1.0,168.0
tt28083589,tt27722282,,
tt28083591,tt25503524,1.0,169.0
tt28083592,tt27722282,,
tt28083593,tt25503524,1.0,170.0
tt28083595,tt27722282,,
tt28083597,tt25503524,1.0,171.0
tt28083598,tt25503524,1.0,172.0
tt28083599,tt25503524,1.0,173.0
tt2808360,tt2795734,1.0,1.0
tt28083600,tt25503524,1.0,174.0
tt28083601,tt11896286,,
tt28083603,tt25503524,1.0,175.0
tt28083604,tt25503524,1.0,176.0
tt28083606,tt25503524,1.0,177.0
tt28083609,tt25503524,1.0,178.0
tt28083610,tt25503524,1.0,179.0
tt28083612,tt25503524,1.0,181.0
tt28083613,tt25503524,1.0,180.0
tt28083614,tt25503524,1.0,182.0
tt28083617,tt25503524,1.0,183.0
tt28083618,tt25503524,1.0,184.0
tt28083619,tt25503524,1.0,186.0
tt2808362,tt0177046,1.0,11.0
tt28083620,tt25503524,1.0,185.0
tt28083621,tt11896286,,
tt28083622,tt25503524,1.0,187.0
tt28083624,tt6780318,,
tt28083625,tt25503524,1.0,188.0
tt28083628,tt25503524,1.0,189.0
tt28083629,tt25503524,1.0,190.0
tt28083632,tt25503524,1.0,191.0
tt28083636,tt25503524,1.0,192.0
tt28083637,tt25503524,1.0,193.0
tt28083638,tt25503524,1.0,194.0
tt28083639,tt25503524,1.0,195.0
tt28083640,tt25503524,1.0,196.0
tt28083642,tt25503524,1.0,197.0
tt28083644,tt25503524,1.0,198.0
tt28083645,tt25503524,1.0,199.0
tt28083647,tt11896286,,
tt28083648,tt25503524,1.0,200.0
tt28083649,tt25503524,1.0,201.0
tt28083651,tt25503524,1.0,202.0
tt28083652,tt25503524,1.0,203.0
tt28083653,tt25503524,1.0,204.0
tt28083654,tt25503524,1.0,205.0
tt28083655,tt25503524,1.0,206.0
tt28083656,tt25503524,1.0,207.0
tt28083658,tt25503524,1.0,209.0
tt28083659,tt25503524,1.0,208.0
tt2808366,tt2795734,1.0,2.0
tt28083663,tt25503524,1.0,210.0
tt28083664,tt25503524,1.0,211.0
tt28083666,tt11896286,,
tt28083668,tt25503524,1.0,212.0
tt28083671,tt25503524,1.0,213.0
tt28083672,tt25503524,1.0,214.0
tt28083673,tt25503524,1.0,215.0
tt28083675,tt11266702,2.0,2.0
tt28083678,tt11266702,2.0,3.0
tt2808368,tt0177046,1.0,12.0
tt28083682,tt11266702,2.0,4.0
tt28083684,tt11266702,2.0,5.0
tt28083691,tt27991786,1.0,5.0
tt2808370,tt2795734,1.0,3.0
tt28083710,tt16254906,1.0,9.0
tt28083714,tt16254906,1.0,10.0
tt2808372,tt0177046,1.0,13.0
tt28083726,tt21907668,1.0,522.0
tt28083727,tt0056758,,
tt28083728,tt21907668,1.0,401.0
tt28083729,tt21907668,1.0,402.0
tt28083733,tt21907668,1.0,403.0
tt28083734,tt21907668,1.0,404.0
tt28083735,tt21907668,1.0,405.0
tt28083736,tt21907668,1.0,406.0
tt28083738,tt21907668,1.0,407.0
tt28083739,tt21907668,1.0,408.0
tt2808374,tt2795734,1.0,4.0
tt28083740,tt21907668,1.0,409.0
tt28083743,tt21907668,1.0,410.0
tt28083744,tt21907668,1.0,411.0
tt28083746,tt21907668,1.0,412.0
tt28083747,tt21907668,1.0,413.0
tt28083750,tt21907668,1.0,414.0
tt28083751,tt21907668,1.0,415.0
tt28083756,tt21907668,1.0,416.0
tt2808376,tt0177046,1.0,14.0
tt28083760,tt21907668,1.0,417.0
tt28083762,tt21907668,1.0,418.0
tt28083763,tt21907668,1.0,419.0
tt28083764,tt21907668,1.0,421.0
tt28083765,tt21907668,1.0,420.0
tt28083770,tt27075385,1.0,20.0
tt28083774,tt0056758,,
tt2808378,tt0177046,1.0,15.0
tt28083782,tt21907668,1.0,422.0
tt28083783,tt21907668,1.0,423.0
tt28083784,tt21907668,1.0,424.0
tt28083785,tt21907668,1.0,426.0
tt28083786,tt21907668,1.0,425.0
tt28083788,tt21907668,1.0,428.0
tt28083789,tt21907668,1.0,427.0
tt28083790,tt21907668,1.0,429.0
tt28083791,tt21907668,1.0,430.0
tt28083793,tt21907668,1.0,431.0
tt28083795,tt21907668,1.0,432.0
tt28083796,tt21907668,1.0,434.0
tt28083797,tt21907668,1.0,433.0
tt2808380,tt0177046,1.0,16.0
tt28083800,tt21907668,1.0,435.0
tt28083803,tt21907668,1.0,436.0
tt28083806,tt21907668,1.0,437.0
tt28083811,tt21907668,1.0,438.0
tt28083817,tt21907668,1.0,439.0
tt28083825,tt21787466,2.0,5.0
tt28083826,tt21907668,1.0,440.0
tt28083829,tt21907668,1.0,441.0
tt28083832,tt21907668,1.0,442.0
tt28083835,tt21907668,1.0,443.0
tt28083837,tt21787466,2.0,6.0
tt28083838,tt21907668,1.0,444.0
tt2808384,tt2801830,6.0,10.0
tt28083842,tt21907668,1.0,446.0
tt28083844,tt21907668,1.0,445.0
tt28083846,tt21907668,1.0,447.0
tt28083849,tt21907668,1.0,448.0
tt28083850,tt21907668,1.0,449.0
tt28083851,tt21787466,2.0,7.0
tt28083855,tt21907668,1.0,450.0
tt28083857,tt21907668,1.0,451.0
tt28083858,tt21907668,1.0,453.0
tt28083859,tt21907668,1.0,452.0
tt2808386,tt0465809,8.0,9.0
tt28083860,tt21907668,1.0,454.0
tt28083861,tt21787466,2.0,8.0
tt28083862,tt21907668,1.0,455.0
tt28083863,tt21907668,1.0,456.0
tt28083864,tt21907668,1.0,457.0
tt28083866,tt21907668,1.0,458.0
tt28083867,tt26440417,1.0,102.0
tt28083868,tt21907668,1.0,459.0
tt28083869,tt11266702,2.0,6.0
tt28083870,tt21907668,1.0,460.0
tt28083871,tt21907668,1.0,461.0
tt28083872,tt21787466,2.0,9.0
tt28083873,tt21907668,1.0,462.0
tt28083874,tt21907668,1.0,463.0
tt28083875,tt11266702,2.0,7.0
tt28083876,tt21907668,1.0,464.0
tt28083877,tt0056758,,
tt28083878,tt21907668,1.0,465.0
tt2808388,tt1671532,1.0,7.0
tt28083880,tt11266702,2.0,8.0
tt28083882,tt21907668,1.0,466.0
tt28083883,tt21907668,1.0,467.0
tt28083884,tt11266702,2.0,9.0
tt28083885,tt11266702,2.0,10.0
tt28083887,tt21907668,1.0,468.0
tt28083889,tt21907668,1.0,469.0
tt28083891,tt21907668,1.0,470.0
tt28083897,tt21907668,1.0,471.0
tt28083898,tt21907668,1.0,472.0
tt28083899,tt21907668,1.0,473.0
tt2808390,tt1868674,1.0,1.0
tt28083900,tt21907668,1.0,474.0
tt28083901,tt0266158,2.0,6.0
tt28083902,tt21907668,1.0,475.0
tt28083905,tt21907668,1.0,476.0
tt28083906,tt21907668,1.0,477.0
tt28083912,tt21907668,1.0,479.0
tt28083913,tt21907668,1.0,478.0
tt28083916,tt21907668,1.0,481.0
tt28083917,tt21907668,1.0,480.0
tt28083918,tt21907668,1.0,482.0
tt28083919,tt21907668,1.0,483.0
tt28083920,tt21907668,1.0,484.0
tt28083922,tt21907668,1.0,485.0
tt28083923,tt21907668,1.0,486.0
tt28083924,tt21907668,1.0,487.0
tt28083925,tt21907668,1.0,488.0
tt28083926,tt21907668,1.0,489.0
tt28083930,tt21907668,1.0,491.0
tt28083931,tt21907668,1.0,490.0
tt28083937,tt21907668,1.0,492.0
tt28083939,tt21907668,1.0,493.0
tt2808394,tt1868674,1.0,2.0
tt28083940,tt21907668,1.0,494.0
tt28083941,tt21907668,1.0,495.0
tt28083942,tt21907668,1.0,496.0
tt28083943,tt21907668,1.0,497.0
tt28083945,tt21907668,1.0,498.0
tt28083946,tt21907668,1.0,499.0
tt28083947,tt21907668,1.0,500.0
tt28083948,tt21907668,1.0,501.0
tt28083952,tt21907668,1.0,502.0
tt28083955,tt21907668,1.0,505.0
tt28083956,tt21907668,1.0,504.0
tt28083958,tt21907668,1.0,503.0
tt2808396,tt1868674,1.0,3.0
tt28083960,tt21907668,1.0,506.0
tt28083967,tt21907668,1.0,507.0
tt28083968,tt21907668,1.0,508.0
tt28083972,tt21907668,1.0,509.0
tt2808398,tt1868674,1.0,4.0
tt28083980,tt21907668,1.0,510.0
tt28083984,tt21907668,1.0,511.0
tt28083985,tt21907668,1.0,512.0
tt28083989,tt21907668,1.0,513.0
tt28083990,tt21907668,1.0,514.0
tt28083993,tt21907668,1.0,516.0
tt28083994,tt21907668,1.0,515.0
tt28083996,tt21907668,1.0,517.0
tt28083999,tt21907668,1.0,519.0
tt2808400,tt1868674,1.0,5.0
tt28084000,tt21907668,1.0,518.0
tt28084006,tt21907668,1.0,520.0
tt28084007,tt21907668,1.0,521.0
tt28084010,tt27991786,1.0,6.0
tt2808402,tt1868674,1.0,6.0
tt28084020,tt0149534,2.0,1.0
tt28084021,tt0149534,1.0,92.0
tt28084023,tt0149534,1.0,94.0
tt28084024,tt0149534,1.0,93.0
tt28084025,tt0149534,1.0,95.0
tt28084026,tt0149534,1.0,97.0
tt28084027,tt0149534,1.0,96.0
tt28084029,tt0149534,1.0,98.0
tt28084030,tt0149534,1.0,99.0
tt28084031,tt0149534,2.0,10.0
tt28084032,tt0149534,1.0,101.0
tt28084033,tt27929171,1.0,1.0
tt28084034,tt0149534,1.0,102.0
tt28084035,tt0149534,1.0,103.0
tt28084036,tt0149534,1.0,104.0
tt28084037,tt0149534,1.0,105.0
tt28084038,tt0149534,1.0,106.0
tt28084040,tt27929171,1.0,2.0
tt28084041,tt0149534,1.0,108.0
tt28084042,tt0149534,1.0,107.0
tt28084043,tt13416614,,
tt28084044,tt0149534,1.0,109.0
tt28084045,tt0149534,2.0,20.0
tt28084046,tt0149534,1.0,111.0
tt28084049,tt0149534,1.0,113.0
tt28084050,tt0149534,1.0,112.0
tt28084052,tt0149534,1.0,115.0
tt28084053,tt0149534,1.0,114.0
tt28084054,tt0149534,1.0,116.0
tt28084055,tt27929171,1.0,3.0
tt28084056,tt0149534,1.0,117.0
tt2808406,tt1868674,1.0,7.0
tt28084060,tt0149534,1.0,118.0
tt28084061,tt0149534,1.0,119.0
tt28084062,tt16378548,1.0,646.0
tt28084063,tt0149534,1.0,120.0
