tconst,averageRating,numVotes
tt14017770,6.6,39
tt14017822,7.9,16
tt14017830,5.8,12
tt1401784,7.1,38
tt14017860,7.5,222
tt14017948,7.8,8
tt14017966,7.4,124
tt14017978,7.9,212
tt14017986,7.6,201
tt14017988,7.6,201
tt14017992,7.7,208
tt14017994,7.6,202
tt14017996,8.0,286
tt14018048,7.6,173
tt14018050,9.5,172
tt14018054,9.5,177
tt14018126,7.9,8
tt14018170,6.0,6
tt14018176,7.5,56
tt14018178,9.7,192
tt14018182,6.7,7
tt14018184,7.0,6
tt14018186,6.4,21
tt14018194,7.4,282
tt14018206,7.7,16
tt14018268,8.0,899
tt1401828,8.2,10
tt14018296,7.0,236
tt14018300,7.1,181
tt14018302,7.0,200
tt14018304,6.9,196
tt14018330,8.1,15
tt1401837,4.4,21
tt14018370,4.3,374
tt1401841,7.4,8
tt14018496,5.3,7
tt14018512,7.4,5
tt14018576,8.5,95
tt1401858,7.5,63
tt14018602,7.4,17
tt14018604,7.1,12
tt14018608,7.5,14
tt14018610,7.5,14
tt14018622,8.6,6
tt1401866,7.4,9
tt1401867,7.7,106
tt14018674,6.7,9
tt14018678,9.3,11
tt1401868,8.3,63
tt14018684,8.8,11
tt14018686,8.8,12
tt14018690,9.0,12
tt14018700,9.7,10
tt14018758,6.4,9
tt14018770,8.2,54
tt1401878,5.9,12
tt14018780,7.3,116
tt14018794,7.1,106
tt14018804,6.3,6
tt14018814,4.3,177
tt1401882,5.6,373
tt14018824,7.5,93
tt14018826,8.1,1246
tt14018828,6.8,10
tt14018832,6.4,49
tt14018836,7.5,670
tt14018838,7.7,10
tt14018858,6.2,57
tt14018896,8.6,1321
tt1401892,8.3,149
tt14018928,7.0,18
tt14018940,7.6,13
tt1401896,6.1,178
tt1401899,7.4,98
tt14018996,6.9,262
tt1401900,7.3,66
tt14019008,9.8,17
tt14019012,9.6,30
tt14019016,7.1,1328
tt14019086,8.7,7
tt14019112,4.8,10
tt14019184,7.1,180
tt14019188,7.7,23
tt14019190,9.8,8
tt14019196,7.6,166
tt14019204,7.7,164
tt14019216,7.7,164
tt14019230,7.9,174
tt14019244,8.0,188
tt14019256,7.6,187
tt1401927,6.3,16
tt1401928,6.8,15
tt14019282,5.9,19
tt1401929,7.9,15
tt14019296,4.6,5
tt1401930,7.6,8
tt1401931,6.1,7
tt14019310,7.8,183
tt1401932,6.4,5
tt1401933,6.2,5
tt1401934,7.0,6
tt1401935,6.4,5
tt1401936,7.0,6
tt14019368,5.5,308
tt1401937,6.6,5
tt1401938,4.5,16
tt14019386,8.6,15
tt1401939,4.4,13
tt1401940,4.5,11
tt1401941,5.1,12
tt1401943,7.2,7
tt14019436,6.8,59
tt1401944,7.6,8
tt14019584,7.0,6
tt14019892,6.5,6
tt1401994,7.7,15
tt1401998,7.6,9
tt1402006,6.7,10
tt1402009,7.4,8
tt1402010,6.7,9
tt1402011,7.3,18
tt1402012,7.5,19
tt1402013,8.1,22
tt1402014,7.5,19
tt1402015,7.7,18
tt1402016,6.3,18
tt1402017,6.8,18
tt1402018,8.2,19
tt14020184,6.1,1085
tt1402019,6.9,18
tt1402020,7.0,22
tt1402021,7.7,17
tt1402022,7.1,18
tt1402023,7.6,18
tt1402024,7.1,23
tt1402025,8.1,18
tt1402026,7.8,18
tt1402027,7.1,23
tt1402028,7.8,18
tt1402029,8.4,24
tt1402030,7.6,17
tt1402031,7.3,17
tt1402036,8.4,7
tt1402039,7.4,7
tt1402040,8.0,10
tt1402041,8.2,7
tt1402043,6.4,7
tt1402050,6.7,10
tt1402051,6.6,8
tt1402052,7.1,11
tt1402053,8.2,7
tt1402055,8.0,7
tt1402056,6.2,9
tt1402058,8.0,7
tt14020582,6.9,114
tt14020588,7.4,89
tt1402059,8.3,8
tt14020596,7.7,92
tt1402060,6.7,13
tt1402061,7.5,10
tt1402062,8.1,9
tt1402063,7.0,7
tt1402064,7.9,9
tt1402065,7.4,8
tt14020652,8.2,6
tt14020666,8.2,7
tt14020698,7.3,18
tt14020752,6.8,32
tt14020754,8.0,6
tt1402085,6.7,8
tt14020886,5.2,35
tt1402089,5.8,39
tt1402090,6.0,34
tt1402091,5.7,35
tt14020916,3.9,21
tt1402092,5.6,32
tt14020928,7.4,10
tt1402093,4.5,34
tt14020932,7.7,7
tt1402094,5.3,34
tt1402095,6.3,31
tt1402096,5.7,30
tt1402097,6.0,30
tt1402098,4.3,32
tt1402099,6.3,34
tt1402100,4.9,36
tt1402101,3.8,32
tt1402102,4.2,33
tt1402103,4.3,33
tt1402104,5.8,50
tt1402105,5.6,33
tt1402106,5.8,34
tt14021060,7.6,16
tt1402107,4.1,31
tt1402108,5.7,31
tt1402109,6.3,35
tt1402110,6.0,36
tt1402111,5.9,33
tt1402112,5.9,33
tt1402113,4.0,32
tt14021170,6.3,16
tt14021350,7.3,141
tt14021428,6.6,58
tt14021436,4.9,64
tt14021452,1.7,16
tt14021474,4.8,6
tt1402148,8.4,6
tt1402154,6.1,9
tt14021544,4.7,11
tt1402155,6.5,8
tt1402156,6.4,538
tt1402157,7.8,7
tt14021638,7.5,58
tt14021686,8.5,88
tt1402174,7.5,6
tt1402175,7.4,5
tt14021754,8.3,10
tt1402176,7.0,5
tt14021760,9.3,25
tt14021782,9.2,27
tt14021788,9.6,25
tt14021802,9.2,39
tt14021812,1.9,17
tt14021816,6.5,55
tt14021830,6.9,364
tt1402186,9.1,15
tt1402187,7.6,16
tt14021890,6.7,894
tt14021904,6.5,18
tt14021926,8.9,22
tt14021942,8.2,830
tt14021952,8.6,12
tt1402197,9.3,36
tt14021984,8.6,5
tt14022014,7.6,33
tt14022016,7.4,5
tt1402202,6.7,64
tt14022026,7.0,1371
tt1402203,7.2,21
tt1402204,5.1,21
tt14022042,2.9,19
tt1402205,6.9,168
tt1402207,6.4,751
tt14022118,8.5,628
tt1402212,7.3,13
tt14022124,9.2,36
tt1402213,7.4,536
tt1402214,6.8,9
tt1402216,8.9,11
tt1402220,8.1,34
tt1402221,6.4,46
tt1402226,7.1,11
tt1402227,9.5,21
tt14022336,2.5,18
tt14022350,7.7,11009
tt1402241,7.6,369
tt14022452,4.4,9
tt14022510,6.8,7
tt14022538,1.3,19
tt14022554,6.2,6
tt1402262,6.3,55
tt1402266,8.0,302
tt14022668,6.0,9744
tt1402267,7.9,9
tt14022718,7.3,8
tt14022728,8.1,2645
tt1402277,6.4,6
tt14022776,4.8,22
tt1402278,7.6,8
tt14022784,3.1,19
tt14022804,6.6,11
tt14022814,6.2,343
tt1402283,6.6,8
tt1402284,6.8,8
tt14022916,7.8,56
tt14022920,7.2,51
tt14022926,6.5,20
tt14022938,5.4,19
tt14022956,5.6,49
tt14022970,6.9,21
tt1402298,8.1,136
tt1402299,8.1,161
tt14022992,9.0,8
tt14022994,2.0,17
tt14023000,6.4,51
tt14023022,6.8,21
tt14023024,7.2,21
tt14023030,6.8,21
tt14023034,7.1,19
tt1402305,8.2,22
tt1402306,8.9,19
tt14023068,8.2,321
tt1402307,7.8,23
tt1402308,5.3,10
tt14023116,6.8,22
tt14023134,5.7,24
tt14023136,6.8,30
tt14023140,8.4,18
tt14023146,6.0,56
tt1402315,7.6,65
tt1402316,7.2,18
tt14023170,7.4,15
tt14023192,7.6,2033
tt14023210,6.3,131
tt1402322,6.2,6
tt1402324,7.6,134
tt14023256,8.3,7
tt14023258,8.7,5667
tt14023270,6.5,43
tt14023286,7.3,6
tt1402330,7.5,565
tt14023304,5.8,136
tt1402331,8.3,616
tt14023318,7.1,46
tt1402334,7.8,17
tt14023352,5.0,18
tt14023358,6.9,30
tt14023398,5.2,24
tt1402340,7.9,137
tt14023406,8.9,28
tt1402341,7.8,16
tt14023412,5.6,5
tt1402342,7.4,6
tt1402345,8.1,55
tt1402347,6.5,107
tt14023480,6.9,83
tt14023484,6.8,81
tt14023492,7.2,101
tt1402352,9.0,148
tt14023522,8.0,36
tt14023526,7.4,337
tt1402353,8.2,117
tt14023538,7.8,142
tt1402356,8.3,15
tt14023584,9.5,18
tt14023588,7.0,23
tt1402359,6.0,12
tt1402361,8.3,39
tt1402362,4.2,75
tt1402363,5.3,6
tt1402364,7.0,11
tt1402365,7.8,15
tt14023652,7.4,61
tt14023656,6.8,21
tt1402366,7.2,12
tt14023660,7.3,21
tt14023666,6.0,17
tt1402367,7.2,11
tt14023676,7.1,1518
tt1402368,7.2,11
tt14023680,6.9,19
tt14023682,5.8,14
tt1402369,7.3,11
tt1402370,7.0,11
tt14023708,8.6,147
tt1402371,7.3,12
tt14023710,8.6,118
tt1402372,7.3,11
tt1402373,7.2,12
tt14023736,8.6,105
tt1402374,7.3,11
tt14023740,8.5,98
tt1402375,3.4,10
tt1402376,6.5,9170
tt14023772,6.7,7
tt1402380,7.2,22
tt1402381,8.3,26
tt14023812,5.9,15
tt1402382,6.3,41
tt1402383,8.5,19
tt1402384,7.5,22
tt1402385,8.2,20
tt1402386,8.2,20
tt1402387,7.5,41
tt1402388,8.1,22
tt14023894,4.8,216
tt1402390,6.9,11
tt1402394,6.5,20
tt1402395,6.5,70
tt1402397,7.7,10
tt1402398,4.3,7
tt1402401,6.5,8
tt1402405,6.4,9
tt14024066,5.6,522
tt1402408,7.2,9
tt1402414,7.8,109
tt1402415,7.8,8
tt1402420,7.1,28
tt1402421,8.6,186
tt1402422,7.6,9
tt1402426,6.8,6
tt1402432,6.7,18
tt1402440,7.9,19
tt1402441,9.2,15
tt14024448,6.9,730
tt1402462,4.2,7
tt14024670,8.0,74
tt14024714,3.3,191
tt14024730,9.5,6
tt14024820,6.6,5
tt1402483,8.4,20
tt14024862,5.0,55
tt1402488,5.8,49632
tt14024906,4.6,25
tt14024910,7.1,11
tt14024930,8.9,15
tt14024956,7.6,617
tt1402496,8.2,26
tt14024960,7.2,10
tt14025020,7.9,1054
tt14025036,8.5,1082
tt1402504,7.0,7
tt14025044,7.4,218
tt14025048,6.9,232
tt14025050,9.0,1199
tt14025058,6.8,251
tt14025060,6.2,302
tt14025062,8.1,847
tt1402507,8.9,88
tt14025074,8.0,824
tt1402508,5.8,9
tt14025080,8.8,1316
tt14025082,8.7,704
tt14025094,7.0,993
tt1402510,4.6,11
tt1402511,5.8,8
tt14025158,8.4,7
tt1402517,6.5,22
tt14025198,8.2,19
tt1402520,9.3,17
tt14025210,8.0,14
tt14025212,5.0,153
tt14025214,8.0,11
tt14025234,7.6,23
tt1402526,8.0,11
tt1402528,6.3,54
tt14025288,8.5,45
tt1402529,6.6,5
tt14025290,5.9,49
tt1402530,7.8,113
tt1402531,7.0,7
tt1402532,7.0,6
tt14025322,8.0,209
tt14025328,8.7,14
tt1402536,7.3,7
tt14025360,8.9,57
tt14025370,9.4,5
tt1402538,4.6,7
tt1402540,7.2,5
tt14025420,6.4,9
tt1402543,6.0,10
tt1402547,9.1,16
tt14025498,8.1,9
tt1402551,9.1,21
tt14025522,7.5,6
tt14025524,7.5,6
tt1402554,5.2,14
tt14025542,6.0,5
tt14025544,6.7,1220
tt14025546,8.2,9
tt14025554,7.2,16
tt14025556,7.2,13
tt14025574,6.7,282
tt1402558,5.6,13
tt14025588,6.0,352
tt1402559,6.2,9
tt1402560,5.8,7
tt1402561,8.6,9
tt1402563,6.6,7
tt14025634,8.1,150
tt1402568,7.7,15
tt1402574,9.0,77
tt14025760,3.0,16
tt1402577,6.9,180
tt14025788,6.1,5482
tt14025798,3.6,6
tt14025830,8.5,20
tt14025850,3.7,115
tt1402591,7.4,12
tt14025934,5.9,188
tt14025950,5.4,7
tt14025998,7.7,47
tt14026012,6.6,197
tt14026038,8.0,6
tt14026044,7.4,5
tt14026058,7.6,6
tt14026060,8.9,34121
tt14026156,7.8,136
tt14026174,6.0,143
tt14026226,6.6,6
tt14026248,6.4,8
tt14026252,5.1,51
tt14026256,6.8,6
tt14026328,6.7,213
tt14026332,6.5,257
tt14026362,8.7,311
tt14026554,7.4,20
tt14026572,7.6,8
tt14026612,7.4,5
tt14026616,9.1,12
tt14026618,6.9,93
tt14026644,3.4,351
tt14026650,7.5,1184
tt14026750,7.3,14
tt14026776,7.2,1231
tt14026786,4.8,97
tt14026816,8.2,15
tt14026868,4.8,96
tt14026974,9.5,11
tt1402717,5.7,9
tt1402723,8.0,11
tt1402732,7.1,11
tt1402734,7.9,606
tt1402739,9.0,19
tt1402740,9.2,17
tt14027426,8.1,15
tt1402745,4.2,27
tt14027580,6.8,181
tt14027642,8.9,19
tt14027672,3.1,483
tt14027732,6.3,10
tt14027746,5.5,12
tt1402775,6.1,22
tt1402776,6.7,25
tt1402777,6.4,25
tt1402778,5.8,24
tt1402779,6.3,21
tt1402791,7.2,29
tt14028056,6.4,1144
tt14028076,7.9,21
tt14028084,8.8,12
tt14028190,6.5,26
tt14028208,6.3,1809
tt14028454,7.7,8
tt14028472,2.9,19
tt1402852,5.2,23
tt1402853,7.5,105
tt14028624,7.8,6
tt14028644,6.8,11
tt14028680,3.7,88
tt1402871,7.8,10
tt14028720,7.6,12
tt1402873,7.3,39
tt14028890,7.2,1867
tt1402905,7.7,7
tt1402906,7.0,8
tt14029064,5.9,52
tt14029102,7.2,320
tt1402912,8.0,19
tt1402913,8.4,5
tt14029146,8.0,304
tt1402915,7.8,516
tt1402925,8.1,13
tt14029260,2.5,18
tt1402929,7.4,23
tt1402934,7.6,8
tt1402935,8.0,352
tt1402936,7.7,342
tt1402937,7.4,350
tt1402938,7.5,341
tt1402939,7.5,323
tt14029422,7.7,12
tt1402943,2.6,542
tt14029526,6.0,5
tt14029622,7.3,739
tt1402964,6.8,6
tt14029660,7.3,12
tt1402973,7.5,430
tt1402976,7.7,152
tt1402977,7.2,139
tt1402978,7.6,134
tt1402979,7.4,150
tt14029864,6.8,39
tt1402987,8.3,62
tt14029870,7.1,16
tt1402989,6.6,29
tt14029890,5.8,6
tt14029918,9.2,36
tt14029920,9.2,34
tt1402993,6.5,8
tt14029932,7.5,8
tt14029938,8.2,41
tt14029976,2.3,34
tt1402998,6.6,36
tt1402999,6.7,39
tt14029990,3.3,91
tt14030006,7.9,122
tt1403001,6.7,17
tt1403005,6.4,17
tt14030054,8.0,5
tt1403008,5.8,101
tt14030112,7.5,266
tt14030116,6.5,13
tt14030118,6.5,13
tt14030120,7.2,13
tt14030122,6.5,13
tt14030124,6.6,14
tt14030142,6.9,23
tt1403022,7.0,25
tt1403023,7.4,1184
tt14030256,8.1,22
tt1403026,7.4,21
tt14030266,7.9,511
tt1403027,7.9,15
tt14030354,6.7,23
tt14030358,6.9,306
tt1403039,7.3,47
tt1403040,6.3,16
tt1403041,6.7,49
tt1403042,6.0,12
tt14030420,6.5,104
tt14030446,7.0,7
tt1403045,6.1,20
tt1403046,6.7,30
tt14030462,7.5,47
tt1403047,6.5,2145
tt14030488,6.3,517
tt14030510,6.2,373
tt14030516,7.6,11
tt14030526,7.8,1081
tt1403053,6.5,47
tt1403055,3.9,9
tt14030552,7.1,61
tt14030566,6.7,345
tt1403057,6.5,8
tt1403058,4.8,9
tt14030584,6.9,8
tt14030590,6.9,132
tt1403062,8.7,9
tt14030624,7.3,279
tt14030682,7.7,1274
tt14030710,6.9,13
tt1403075,6.7,243
tt1403078,6.8,5
tt14030804,8.8,5969
tt14030806,9.4,9156
tt14030814,7.4,8
tt14030816,5.4,14484
tt14030824,4.0,371
tt1403083,7.2,9
tt1403084,9.1,30
tt14030846,6.5,615
tt1403085,7.0,1491
tt14030862,8.0,57
tt14030870,8.0,29
tt14030882,8.8,6
tt14030884,9.9,7
tt1403091,8.4,16
tt1403092,7.7,8
tt1403097,6.4,41
tt1403099,6.7,48
tt14031000,6.6,150
tt14031014,8.7,9
tt14031016,8.4,8
tt14031028,7.5,39
tt1403103,6.6,6
tt1403104,4.9,42
tt1403106,6.9,18
tt14031068,7.8,13
tt1403112,7.8,8
tt1403113,7.2,99
tt1403114,7.0,56
tt1403117,5.8,20
tt14031174,7.7,95
tt1403119,6.1,55
tt14031218,7.0,29
tt1403123,5.2,139
tt14031262,7.8,6
tt14031268,6.0,9
tt1403128,7.5,27
tt1403129,4.7,149
tt1403130,6.8,8766
tt1403131,7.6,11
tt14031314,5.7,472
tt14031338,7.1,3243
tt1403136,5.0,12
tt1403137,6.8,10
tt1403138,7.3,10
tt1403139,5.6,7
tt14031394,7.9,51
tt1403141,7.3,32
tt14031424,7.5,6
tt1403144,5.9,3517
tt1403146,6.6,10
tt1403147,6.1,20
tt14031490,8.3,15
tt1403153,5.3,10
tt14031530,8.1,112
tt1403154,7.7,60
tt14031548,7.2,11
tt1403155,6.5,8
tt14031554,8.2,7
tt1403157,6.2,16
tt1403160,7.6,9
tt14031646,5.5,12
tt14031698,5.7,10
tt14031708,5.4,7
tt1403171,7.7,18
tt1403173,4.2,6
tt1403174,5.6,9
tt1403175,2.8,394
tt1403176,6.9,46
tt1403177,6.9,55140
tt1403179,7.6,17
tt1403180,6.9,19
tt14031810,6.3,87
tt14031824,7.6,14
tt1403184,4.2,142
tt14031890,5.8,28
tt14031896,7.3,779
tt1403191,6.3,42
tt14031916,8.2,3516
tt1403192,8.8,5
tt1403193,8.5,7
tt14031934,8.0,3066
tt14031938,7.8,3023
tt14031940,8.3,3512
tt14031942,4.9,4176
tt14031944,5.6,3435
tt14031950,5.3,2563
tt1403196,7.1,17
tt14031960,7.7,86
tt14031966,8.8,206
tt14031974,8.9,203
tt1403200,7.5,30
tt1403201,7.9,70
tt14032032,6.7,18
tt1403205,5.0,9
tt1403207,6.4,12
tt14032092,8.3,126
tt1403210,3.2,234
tt14032106,4.6,277
tt14032126,6.7,524
tt1403213,3.2,12
tt1403214,7.0,10679
tt14032150,6.3,53
tt1403219,6.9,15
tt14032204,8.7,55
tt14032214,8.5,44
tt14032220,8.3,41
tt1403223,7.6,51
tt14032234,8.1,40
tt1403224,6.8,278
tt1403228,7.8,5
tt14032280,6.8,6
tt14032292,7.8,6
tt14032296,8.3,25
tt1403230,6.9,13
tt14032318,7.6,37
tt14032334,9.7,8
tt14032336,6.0,1936
tt1403234,8.3,6
tt1403236,3.3,201
tt14032374,7.8,5
tt14032398,6.7,15
tt1403241,5.3,10898
tt1403243,7.7,15
tt14032436,7.7,15
tt14032444,7.6,57
tt14032446,8.4,5
tt1403245,6.0,19
tt14032454,5.8,7
tt14032458,6.1,41
tt1403246,5.9,302
tt14032460,4.4,6
tt14032464,7.6,5
tt14032474,7.0,327
tt14032476,7.2,298
tt14032478,7.4,291
tt1403249,6.6,82
tt14032502,4.4,7
tt14032504,6.7,239
tt14032520,6.1,956
tt14032558,7.1,35
tt14032572,9.6,190
tt14032574,7.8,5
tt14032578,9.7,190
tt14032588,9.7,189
tt14032592,9.7,188
tt1403260,6.0,478
tt14032612,9.4,168
tt14032636,8.1,9
tt14032644,3.4,7
tt1403265,7.8,7
tt14032654,7.1,10
tt1403266,7.1,13
tt1403267,6.0,26
tt14032696,7.1,4090
tt14032708,8.3,9
tt14032740,5.2,7
tt14032742,7.5,66
tt14032746,7.4,26
tt14032762,8.8,6
tt14032764,6.3,17
tt14032768,7.1,17
tt14032770,6.8,15
tt14032916,7.6,70
tt14032948,7.4,51
tt14032984,8.9,8
tt14032992,6.1,149
tt14033008,7.1,20
tt14033010,7.3,19
tt14033012,6.4,13
tt14033014,6.7,15
tt14033016,6.7,19
tt14033028,8.5,7
tt14033052,7.4,7
tt14033064,7.4,8
tt14033100,8.0,24
tt14033108,7.8,23
tt14033120,7.8,17
tt14033124,8.2,24
tt14033126,8.5,19
tt14033128,8.2,27
tt14033130,8.3,24
tt14033138,9.1,67
tt14033154,7.0,222
tt14033156,9.0,71
tt14033166,9.1,78
tt14033200,7.2,16
tt14033204,8.0,12
tt14033230,6.2,57
tt14033296,7.0,8
tt14033300,3.6,121
tt14033322,7.9,34
tt14033328,8.0,69
tt14033342,4.8,2977
tt14033416,6.6,435
tt14033476,6.0,79
tt14033482,9.0,6
tt14033496,7.2,1439
tt14033502,6.5,11469
tt14033588,5.9,33
tt1403360,6.9,9
tt14033602,5.7,30
tt14033752,9.5,19
tt14033768,7.5,7
tt14033776,9.6,19
tt14033786,9.6,19
tt14033914,7.6,14
tt14034044,8.0,13
tt14034106,2.4,8
tt1403422,7.8,18
tt14034294,5.2,4879
tt1403430,7.7,9
tt14034302,5.4,99
tt1403431,8.4,23
tt1403443,8.4,7
tt14034480,5.5,9
tt14034496,6.4,27
tt14034520,7.0,45
tt14034614,6.7,3880
tt14034662,7.0,97
tt14034664,6.0,5
tt14034732,3.6,812
tt14034770,5.4,7
tt14034820,7.1,9
tt14034834,5.4,37
tt14034854,6.8,20
tt14034868,4.8,519
tt14034900,6.0,7
tt14034902,4.8,13
tt14034928,5.1,29
tt14034966,7.5,10849
tt14035020,7.5,1015
tt14035044,5.6,67
tt14035048,8.1,1017
tt14035054,5.0,158
tt14035092,6.0,39
tt14035102,8.8,32
tt14035108,6.2,1258
tt14035154,6.8,2292
tt1403521,7.0,5
tt14035218,7.2,614
tt14035220,8.0,35
tt14035230,7.3,9
tt14035242,7.0,2345
tt14035246,6.7,27
tt14035258,7.2,134
tt14035268,5.0,44
tt14035270,6.8,42
tt14035274,5.7,123
tt14035280,2.4,6
tt14035286,8.2,108
tt14035292,6.9,3727
tt14035344,7.4,7
tt14035372,6.5,884
tt14035430,7.0,10
tt14035538,8.8,34
tt14035658,6.2,19
tt14035682,5.8,18
tt1403569,7.3,14
tt1403570,6.7,13
tt14035704,5.9,17
tt1403571,7.4,17
tt1403572,7.1,13
tt14035720,5.7,20
tt1403573,7.2,14
tt1403574,7.4,14
tt14035744,6.4,262
tt1403575,7.5,13
tt1403576,7.2,45
tt1403577,7.3,13
tt1403578,7.6,15
tt1403579,7.4,13
tt1403580,7.6,12
tt14035802,6.0,22
tt1403581,7.5,16
tt1403582,8.0,15
tt1403583,7.7,13
tt1403584,7.7,13
tt1403585,7.5,12
tt1403586,7.6,14
tt1403587,7.5,13
tt1403588,7.2,10
tt1403589,7.1,10
tt1403590,7.2,10
tt1403591,7.3,12
tt14035948,6.3,1749
tt14036010,7.1,25
tt14036084,8.3,31
tt14036118,6.0,12
tt14036120,5.5,11
tt14036122,6.1,11
tt14036124,5.7,11
tt14036126,5.5,11
tt14036136,5.1,9
tt14036168,5.8,10
tt14036172,5.1,86
tt14036194,5.2,44
tt14036206,6.9,22
tt14036222,5.8,7
tt14036224,5.2,6
tt14036270,8.2,14
tt14036276,4.3,1174
tt14036284,7.8,12
tt14036296,7.1,14
tt14036300,6.4,5
tt14036304,8.0,12
tt14036306,6.4,5
tt14036378,1.7,97
tt14036438,7.7,10
tt14036516,8.1,88
tt14036596,6.3,18
tt14036600,7.4,195
tt14036602,5.6,886
tt14036606,9.1,20
tt14036610,5.1,15
tt14036634,7.3,26
tt14036662,6.5,9
tt14036674,8.5,6
tt14036676,6.2,10
tt14036684,6.9,10
tt14036690,9.1,10
tt14036724,8.1,32
tt14036730,8.1,32
tt14036734,8.4,33
tt1403677,8.4,10
tt1403678,8.1,24
tt14036788,7.6,166
tt14036818,7.9,127
tt14036838,8.1,118
tt14036854,8.0,106
tt14036856,8.2,109
tt14036864,8.4,104
tt14036870,5.1,75
tt14036890,6.4,5
tt14036916,6.4,127
tt14036920,6.4,4576
tt14036924,6.6,92
tt14036928,4.5,15
tt14036932,7.8,22
tt14036934,6.0,97
tt14036944,6.6,103
tt14036952,6.4,90
tt14036964,6.8,94
tt14036974,6.7,86
tt14036982,6.6,83
tt14037006,7.3,16
tt14037070,8.2,603
tt14037076,8.4,64
tt14037128,5.9,13
tt14037130,7.1,20
tt14037156,7.2,6
tt1403717,7.7,23
tt14037182,8.0,16
tt14037200,7.2,15
tt14037202,7.8,17
tt14037206,8.4,22
tt14037208,8.1,17
tt14037210,7.8,17
tt14037214,7.9,15
tt14037216,7.7,15
tt14037222,8.1,14
tt14037224,8.5,21
tt14037244,7.6,6
tt14037254,9.1,113
tt14037262,7.6,9
tt14037268,7.4,35
tt14037272,4.3,1796
tt14037288,4.4,8
tt1403730,7.1,73
tt14037310,8.2,6
tt14037312,6.8,176
tt14037358,6.4,84
tt14037476,5.0,16
tt14037530,8.5,17
tt14037542,5.3,512
tt14037558,7.6,40
tt14037596,8.8,17
tt14037626,7.8,604
tt14037628,8.2,625
tt14037632,9.4,971
tt14037640,8.6,15
tt14037654,6.2,44
tt14037658,7.3,39
tt14037662,7.8,69
tt14037664,8.4,2105
tt14037676,7.7,216
tt14037686,9.5,12
tt14037690,8.3,768
tt14037692,8.3,16
tt14037704,5.8,6
tt14037710,7.7,11
tt14037744,8.7,117
tt14037764,8.5,14
tt14037778,8.9,28
tt14037788,8.7,27
tt14037792,8.7,14
tt14037816,8.3,15
tt14037830,6.1,230
tt14037838,8.2,28
tt14037854,7.4,668
tt14037856,7.5,670
tt14037858,8.8,16
tt14037884,4.9,148
tt14037892,8.1,24
tt14037934,7.3,34
tt1403794,8.3,13
tt1403795,8.4,14
tt1403796,8.0,9
tt14037964,6.8,25
tt1403797,8.8,16
tt1403798,8.3,10
tt14037980,7.1,27
tt14037986,7.1,55
tt1403799,8.6,14
tt14037990,7.1,14
tt14037994,7.1,14
tt14037998,6.6,14
tt1403800,8.5,12
tt14038042,6.2,13
tt14038046,7.7,17
tt14038088,8.4,16
tt14038106,8.3,16
tt14038118,9.1,19
tt14038160,7.4,357
tt1403831,7.6,12
tt14038368,6.4,20
tt14038394,9.4,18
tt14038398,7.0,9
tt1403845,5.3,23
tt1403846,6.1,861
tt1403848,7.0,14
tt14038490,5.8,22
tt14038492,5.7,23
tt14038496,5.5,23
tt14038498,5.6,24
tt14038500,7.0,8
tt1403851,5.7,37
tt14038512,5.7,19
tt1403852,8.0,12
tt1403854,5.7,185
tt14038552,5.3,187
tt14038568,6.0,76
tt1403857,7.5,28
tt14038578,6.2,48
tt1403858,8.4,13
tt14038580,6.8,19
tt14038584,7.1,20
tt14038586,7.3,18
tt1403859,4.6,12
tt14038592,6.2,15
tt1403860,7.3,6
tt14038600,6.1,371
tt1403861,7.7,92
tt1403862,3.4,3182
tt1403863,9.3,19
tt1403865,7.6,368606
tt1403869,8.2,258
tt1403870,8.6,51
tt1403873,7.5,29
tt1403876,6.8,15
tt1403877,6.3,14
tt1403878,7.9,12
tt1403879,5.9,18
tt14038790,7.5,22
tt1403880,7.8,303
tt1403881,7.8,305
tt1403882,8.4,374
tt14038822,8.5,27
tt14038826,8.2,29
tt14038828,8.4,29
tt14038830,8.5,29
tt1403884,8.6,65
tt1403885,8.6,156
tt14038866,7.0,11
tt14038876,8.8,12
tt14038878,8.6,14
tt14038890,5.2,29
tt14038894,8.6,717
tt14038908,8.4,16
tt14038920,9.2,14
tt14038946,4.6,11
tt14038952,6.2,346
tt14038958,6.4,290
tt1403897,5.7,12
tt14038970,6.5,279
tt14038978,9.1,96
tt1403898,1.5,130
tt14038982,6.4,276
tt14038986,4.5,22
tt14038988,5.3,26
tt1403899,5.8,13
tt14038990,6.6,270
tt14038996,6.7,275
tt14039000,6.8,265
tt14039002,8.4,14
tt14039006,7.0,266
tt14039008,6.4,40
tt14039010,6.9,284
tt14039016,4.6,20
tt14039018,8.4,14
tt14039028,5.9,1127
tt14039030,4.8,19
tt14039034,5.3,25
tt1403904,8.7,17
tt14039046,6.6,1378
tt14039058,7.4,10
tt14039064,8.9,15
tt14039078,6.6,1310
tt14039086,5.1,2707
tt14039090,9.1,16
tt14039104,8.5,13
tt14039118,7.8,19
tt14039136,3.8,10
tt14039140,8.0,8
tt14039150,4.7,25
tt14039188,7.0,111
tt14039192,7.7,9
tt14039198,7.0,46
tt14039200,8.4,5
tt1403921,7.1,14
tt14039210,9.8,26
tt1403922,7.2,14
tt1403923,7.6,17
tt14039248,7.0,8
tt1403929,8.4,1868
tt1403930,7.1,29
